Date,Rate,Category
6/16/2010 21:24,70,BEVERAGE
6/16/2010 21:35,50,BEVERAGE
6/16/2010 21:59,85,BEVERAGE
6/16/2010 22:04,60,BEVERAGE
6/16/2010 22:04,95,BEVERAGE
6/16/2010 22:18,125,BEVERAGE
6/16/2010 22:32,45,BEVERAGE
6/16/2010 22:33,85,BEVERAGE
6/16/2010 22:33,125,BEVERAGE
6/16/2010 23:21,45,BEVERAGE
6/16/2010 23:21,50,BEVERAGE
6/16/2010 23:27,115,BEVERAGE
6/16/2010 23:27,145,BEVERAGE
6/16/2010 23:38,45,BEVERAGE
6/16/2010 23:38,70,BEVERAGE
6/16/2010 23:42,50,BEVERAGE
6/16/2010 23:52,60,BEVERAGE
6/16/2010 23:52,40,BEVERAGE
6/16/2010 23:53,85,BEVERAGE
6/16/2010 23:55,50,BEVERAGE
6/16/2010 23:55,50,BEVERAGE
6/16/2010 23:58,165,BEVERAGE
6/16/2010 12:01,95,BEVERAGE
6/16/2010 12:04,60,BEVERAGE
6/16/2010 12:12,50,BEVERAGE
6/16/2010 12:12,60,BEVERAGE
6/16/2010 12:20,50,BEVERAGE
6/16/2010 12:24,45,BEVERAGE
6/16/2010 0:49,125,BEVERAGE
6/16/2010 0:55,125,BEVERAGE
6/16/2010 12:58,125,BEVERAGE
6/16/2010 12:58,165,BEVERAGE
6/16/2010 1:02,155,FOOD
6/16/2010 1:02,180,FOOD
6/16/2010 1:18,125,FOOD
6/16/2010 1:18,125,FOOD
6/16/2010 1:19,105,FOOD
6/16/2010 1:24,155,FOOD
6/16/2010 13:31,55,FOOD
6/16/2010 13:31,125,FOOD
6/16/2010 13:31,150,FOOD
6/16/2010 13:52,240,FOOD
6/16/2010 14:19,105,FOOD
6/16/2010 14:40,65,FOOD
6/16/2010 14:40,160,FOOD
6/16/2010 14:41,125,FOOD
6/16/2010 14:41,150,FOOD
6/16/2010 15:19,125,FOOD
6/16/2010 15:41,135,FOOD
6/16/2010 15:42,160,FOOD
6/16/2010 15:48,105,FOOD
6/16/2010 15:48,115,FOOD
6/16/2010 16:06,115,FOOD
6/16/2010 16:06,125,FOOD
6/16/2010 16:07,110,FOOD
6/16/2010 16:38,125,FOOD
6/16/2010 16:48,65,FOOD
6/16/2010 16:48,115,FOOD
6/16/2010 16:48,135,FOOD
6/16/2010 16:54,65,FOOD
6/16/2010 16:54,160,FOOD
6/16/2010 16:57,115,FOOD
6/16/2010 16:57,160,FOOD
6/16/2010 17:21,115,FOOD
6/16/2010 17:21,135,FOOD
6/16/2010 17:47,105,FOOD
6/16/2010 17:52,110,FOOD
6/16/2010 17:54,105,FOOD
6/16/2010 17:54,110,FOOD
6/16/2010 18:04,145,FOOD
6/16/2010 18:04,180,FOOD
6/16/2010 18:10,110,FOOD
6/16/2010 18:16,105,FOOD
6/16/2010 18:16,135,FOOD
6/16/2010 18:22,150,FOOD
6/16/2010 19:00,65,FOOD
6/16/2010 19:23,125,FOOD
6/16/2010 19:23,125,FOOD
6/16/2010 19:32,60,FOOD
6/16/2010 19:32,105,FOOD
6/16/2010 19:32,125,FOOD
6/16/2010 19:32,125,FOOD
6/16/2010 19:32,130,FOOD
6/16/2010 19:32,180,FOOD
6/16/2010 19:36,115,FOOD
6/16/2010 19:37,35,FOOD
6/16/2010 19:37,105,FOOD
6/16/2010 19:37,125,FOOD
6/16/2010 19:45,110,FOOD
6/16/2010 19:45,125,FOOD
6/16/2010 19:49,60,FOOD
6/16/2010 19:49,105,FOOD
6/16/2010 20:17,155,FOOD
6/16/2010 20:17,105,FOOD
6/16/2010 20:24,125,FOOD
6/16/2010 20:24,160,FOOD
6/16/2010 20:41,240,FOOD
6/16/2010 20:48,80,FOOD
6/16/2010 20:48,110,FOOD
6/16/2010 20:48,135,FOOD
6/16/2010 21:20,125,FOOD
6/16/2010 21:20,140,FOOD
6/16/2010 21:23,115,FOOD
6/16/2010 21:23,160,FOOD
6/16/2010 21:24,65,FOOD
6/16/2010 21:24,125,FOOD
6/16/2010 21:59,105,FOOD
6/16/2010 21:59,110,FOOD
6/16/2010 22:32,125,FOOD
6/16/2010 22:40,125,FOOD
6/16/2010 22:47,110,FOOD
6/16/2010 22:47,160,FOOD
6/16/2010 22:57,110,FOOD
6/16/2010 23:01,110,FOOD
6/16/2010 23:24,65,FOOD
6/16/2010 23:24,145,FOOD
6/16/2010 23:24,135,FOOD
6/16/2010 23:27,150,FOOD
6/16/2010 23:29,105,FOOD
6/16/2010 23:38,135,FOOD
6/16/2010 23:38,160,FOOD
6/16/2010 23:40,105,FOOD
6/16/2010 23:40,145,FOOD
6/16/2010 23:47,110,FOOD
6/16/2010 23:47,180,FOOD
6/16/2010 11:53,105,FOOD
6/16/2010 23:53,110,FOOD
6/16/2010 23:55,110,FOOD
6/16/2010 23:58,65,FOOD
6/16/2010 23:58,110,FOOD
6/16/2010 23:58,125,FOOD
6/16/2010 12:04,105,FOOD
6/16/2010 12:20,145,FOOD
6/16/2010 12:24,60,FOOD
6/16/2010 12:24,110,FOOD
6/16/2010 12:24,130,FOOD
6/16/2010 0:28,115,FOOD
6/16/2010 12:40,65,FOOD
6/16/2010 0:50,240,FOOD
6/16/2010 1:19,240,LIQUOR
6/16/2010 15:19,125,LIQUOR
6/16/2010 16:07,125,LIQUOR
6/16/2010 16:32,100,LIQUOR
6/16/2010 16:38,125,LIQUOR
6/16/2010 19:23,240,LIQUOR
6/16/2010 19:45,450,LIQUOR
6/16/2010 20:30,120,LIQUOR
6/16/2010 20:33,240,LIQUOR
6/16/2010 21:20,125,LIQUOR
6/16/2010 21:26,120,LIQUOR
6/16/2010 22:40,240,LIQUOR
6/16/2010 23:58,240,LIQUOR
6/16/2010 23:58,450,LIQUOR
6/16/2010 0:46,125,LIQUOR
6/16/2010 1:02,225,TOBACCO
6/16/2010 1:03,225,TOBACCO
6/16/2010 1:17,350,TOBACCO
6/16/2010 1:18,225,TOBACCO
6/16/2010 1:19,375,TOBACCO
6/16/2010 13:40,245,TOBACCO
6/16/2010 14:13,350,TOBACCO
6/16/2010 14:21,225,TOBACCO
6/16/2010 14:36,245,TOBACCO
6/16/2010 14:56,245,TOBACCO
6/16/2010 15:02,225,TOBACCO
6/16/2010 15:29,225,TOBACCO
6/16/2010 15:48,245,TOBACCO
6/16/2010 16:26,350,TOBACCO
6/16/2010 16:34,350,TOBACCO
6/16/2010 16:34,245,TOBACCO
6/16/2010 16:41,245,TOBACCO
6/16/2010 16:48,375,TOBACCO
6/16/2010 16:57,375,TOBACCO
6/16/2010 17:03,225,TOBACCO
6/16/2010 17:12,225,TOBACCO
6/16/2010 17:25,225,TOBACCO
6/16/2010 17:45,245,TOBACCO
6/16/2010 17:45,245,TOBACCO
6/16/2010 17:59,295,TOBACCO
6/16/2010 18:07,295,TOBACCO
6/16/2010 18:10,375,TOBACCO
6/16/2010 18:22,375,TOBACCO
6/16/2010 18:23,225,TOBACCO
6/16/2010 18:32,245,TOBACCO
6/16/2010 18:41,225,TOBACCO
6/16/2010 19:00,350,TOBACCO
6/16/2010 19:08,350,TOBACCO
6/16/2010 19:13,225,TOBACCO
6/16/2010 19:15,350,TOBACCO
6/16/2010 19:19,245,TOBACCO
6/16/2010 19:23,350,TOBACCO
6/16/2010 19:23,175,TOBACCO
6/16/2010 19:32,245,TOBACCO
6/16/2010 19:45,245,TOBACCO
6/16/2010 20:07,350,TOBACCO
6/16/2010 20:15,245,TOBACCO
6/16/2010 20:17,225,TOBACCO
6/16/2010 20:17,350,TOBACCO
6/16/2010 20:30,245,TOBACCO
6/16/2010 20:31,350,TOBACCO
6/16/2010 20:34,245,TOBACCO
6/16/2010 20:37,350,TOBACCO
6/16/2010 20:53,245,TOBACCO
6/16/2010 21:01,225,TOBACCO
6/16/2010 21:20,350,TOBACCO
6/16/2010 21:20,350,TOBACCO
6/16/2010 21:20,375,TOBACCO
6/16/2010 21:26,225,TOBACCO
6/16/2010 21:29,350,TOBACCO
6/16/2010 22:04,225,TOBACCO
6/16/2010 22:05,225,TOBACCO
6/16/2010 22:20,225,TOBACCO
6/16/2010 22:25,225,TOBACCO
6/16/2010 22:52,350,TOBACCO
6/16/2010 22:57,245,TOBACCO
6/16/2010 23:01,350,TOBACCO
6/16/2010 23:12,225,TOBACCO
6/16/2010 23:17,225,TOBACCO
6/16/2010 23:21,245,TOBACCO
6/16/2010 23:21,225,TOBACCO
6/16/2010 23:21,350,TOBACCO
6/16/2010 23:29,245,TOBACCO
6/16/2010 23:42,245,TOBACCO
6/16/2010 23:42,350,TOBACCO
6/16/2010 23:43,375,TOBACCO
6/16/2010 23:46,225,TOBACCO
6/16/2010 23:46,245,TOBACCO
6/16/2010 23:47,350,TOBACCO
6/16/2010 23:47,245,TOBACCO
6/16/2010 11:53,350,TOBACCO
6/16/2010 23:55,375,TOBACCO
6/16/2010 23:55,245,TOBACCO
6/16/2010 12:09,245,TOBACCO
6/16/2010 12:11,245,TOBACCO
6/16/2010 12:12,245,TOBACCO
6/16/2010 12:15,350,TOBACCO
6/16/2010 12:30,225,TOBACCO
6/16/2010 0:36,245,TOBACCO
6/16/2010 0:46,225,TOBACCO
6/16/2010 0:49,350,TOBACCO
6/16/2010 0:55,350,TOBACCO
6/16/2010 12:58,350,TOBACCO
6/7/2010 23:21,1700,FOOD
5/27/2010 0:07,1700,FOOD
5/1/2010 0:24,150,FOOD
7/1/2010 18:07,150,FOOD
7/1/2010 18:48,150,FOOD
8/1/2010 19:12,150,FOOD
10/1/2010 23:59,150,FOOD
11/1/2010 21:05,150,FOOD
12/1/2010 18:38,150,FOOD
4/2/2010 16:35,150,FOOD
8/2/2010 12:23,150,FOOD
10/2/2010 16:18,150,FOOD
4/3/2010 20:39,150,FOOD
4/3/2010 23:07,150,FOOD
4/3/2010 0:52,150,FOOD
10/3/2010 21:58,150,FOOD
11/3/2010 18:15,150,FOOD
12/3/2010 1:32,150,FOOD
6/4/2010 12:21,150,FOOD
11/4/2010 19:07,150,FOOD
4/5/2010 16:38,150,FOOD
4/5/2010 20:05,150,FOOD
5/5/2010 19:54,150,FOOD
5/5/2010 12:00,150,FOOD
7/5/2010 21:52,150,FOOD
8/5/2010 22:08,150,FOOD
11/5/2010 1:16,150,FOOD
11/5/2010 1:16,150,FOOD
12/5/2010 21:29,150,FOOD
7/6/2010 13:59,150,FOOD
12/6/2010 21:20,150,FOOD
4/8/2010 13:44,150,FOOD
12/8/2010 15:44,150,FOOD
4/9/2010 17:19,150,FOOD
5/9/2010 18:10,150,FOOD
8/9/2010 21:51,150,FOOD
12/9/2010 20:14,150,FOOD
4/10/2010 16:43,150,FOOD
7/10/2010 14:26,150,FOOD
12/10/2010 15:56,150,FOOD
7/16/2010 13:06,60,BEVERAGE
7/16/2010 1:08,125,BEVERAGE
7/16/2010 1:12,35,BEVERAGE
7/16/2010 1:16,85,BEVERAGE
7/16/2010 1:22,50,BEVERAGE
7/16/2010 13:27,85,BEVERAGE
7/16/2010 13:27,85,BEVERAGE
7/16/2010 13:37,60,BEVERAGE
7/16/2010 13:58,60,BEVERAGE
7/16/2010 13:58,125,BEVERAGE
7/16/2010 13:59,70,BEVERAGE
7/16/2010 14:08,95,BEVERAGE
7/16/2010 14:19,40,BEVERAGE
7/16/2010 14:19,45,BEVERAGE
7/16/2010 14:20,60,BEVERAGE
7/16/2010 14:34,60,BEVERAGE
7/16/2010 14:39,35,BEVERAGE
7/16/2010 14:44,185,BEVERAGE
7/16/2010 15:08,35,BEVERAGE
7/16/2010 15:19,95,BEVERAGE
7/16/2010 15:26,50,BEVERAGE
7/16/2010 15:28,70,BEVERAGE
7/16/2010 15:39,60,BEVERAGE
7/16/2010 15:54,40,BEVERAGE
7/16/2010 15:54,60,BEVERAGE
7/16/2010 16:10,115,BEVERAGE
7/16/2010 16:13,70,BEVERAGE
7/16/2010 16:39,45,BEVERAGE
7/16/2010 16:56,40,BEVERAGE
7/16/2010 16:56,85,BEVERAGE
7/16/2010 17:18,125,BEVERAGE
7/16/2010 17:18,60,BEVERAGE
7/16/2010 17:22,60,BEVERAGE
7/16/2010 17:22,40,BEVERAGE
7/16/2010 17:22,85,BEVERAGE
7/16/2010 17:40,60,BEVERAGE
7/16/2010 17:46,60,BEVERAGE
7/16/2010 17:48,80,BEVERAGE
7/16/2010 17:48,100,BEVERAGE
7/16/2010 18:03,60,BEVERAGE
7/16/2010 18:13,85,BEVERAGE
7/16/2010 18:13,95,BEVERAGE
7/16/2010 18:14,60,BEVERAGE
7/16/2010 18:21,45,BEVERAGE
7/16/2010 18:21,95,BEVERAGE
7/16/2010 18:21,60,BEVERAGE
7/16/2010 18:39,95,BEVERAGE
7/16/2010 19:02,50,BEVERAGE
7/16/2010 19:02,95,BEVERAGE
7/16/2010 19:02,90,BEVERAGE
7/16/2010 19:02,95,BEVERAGE
7/16/2010 19:22,25,BEVERAGE
7/16/2010 19:22,70,BEVERAGE
7/16/2010 19:26,60,BEVERAGE
7/16/2010 19:26,60,BEVERAGE
7/16/2010 19:26,110,BEVERAGE
7/16/2010 19:33,45,BEVERAGE
7/16/2010 19:33,60,BEVERAGE
7/16/2010 19:42,55,BEVERAGE
7/16/2010 19:43,95,BEVERAGE
7/16/2010 19:58,95,BEVERAGE
7/16/2010 20:02,40,BEVERAGE
7/16/2010 20:11,95,BEVERAGE
7/16/2010 20:12,40,BEVERAGE
7/16/2010 20:14,25,BEVERAGE
7/16/2010 20:14,60,BEVERAGE
7/16/2010 20:26,60,BEVERAGE
7/16/2010 20:26,95,BEVERAGE
7/16/2010 20:27,85,BEVERAGE
7/16/2010 20:27,95,BEVERAGE
7/16/2010 20:36,40,BEVERAGE
7/16/2010 20:36,40,BEVERAGE
7/16/2010 20:45,50,BEVERAGE
7/16/2010 21:01,100,BEVERAGE
7/16/2010 21:16,85,BEVERAGE
7/16/2010 21:25,125,BEVERAGE
7/16/2010 21:32,45,BEVERAGE
7/16/2010 21:32,95,BEVERAGE
7/16/2010 21:47,95,BEVERAGE
7/16/2010 21:50,60,BEVERAGE
7/16/2010 22:18,95,BEVERAGE
7/16/2010 22:23,80,BEVERAGE
7/16/2010 22:23,85,BEVERAGE
7/16/2010 22:30,70,BEVERAGE
7/16/2010 22:39,60,BEVERAGE
7/16/2010 22:57,95,BEVERAGE
7/16/2010 23:11,50,BEVERAGE
7/16/2010 23:13,50,BEVERAGE
7/16/2010 23:13,85,BEVERAGE
7/16/2010 23:13,95,BEVERAGE
7/16/2010 23:45,45,BEVERAGE
7/16/2010 23:45,50,BEVERAGE
7/16/2010 11:48,40,BEVERAGE
7/16/2010 23:49,35,BEVERAGE
7/16/2010 11:53,60,BEVERAGE
7/16/2010 11:58,70,BEVERAGE
7/16/2010 11:58,95,BEVERAGE
7/16/2010 23:59,70,BEVERAGE
7/16/2010 23:59,125,BEVERAGE
7/16/2010 0:11,35,BEVERAGE
7/16/2010 12:28,50,BEVERAGE
7/16/2010 12:40,50,BEVERAGE
7/16/2010 0:41,115,BEVERAGE
7/16/2010 1:04,135,FOOD
7/16/2010 1:04,140,FOOD
7/16/2010 13:06,105,FOOD
7/16/2010 13:06,115,FOOD
7/16/2010 1:08,105,FOOD
7/16/2010 1:08,125,FOOD
7/16/2010 13:10,160,FOOD
7/16/2010 1:22,150,FOOD
7/16/2010 1:22,180,FOOD
7/16/2010 13:27,105,FOOD
7/16/2010 13:27,105,FOOD
7/16/2010 13:27,115,FOOD
7/16/2010 13:27,160,FOOD
7/16/2010 13:37,125,FOOD
7/16/2010 13:40,95,FOOD
7/16/2010 13:40,105,FOOD
7/16/2010 13:40,160,FOOD
7/16/2010 13:56,115,FOOD
7/16/2010 14:08,110,FOOD
7/16/2010 14:13,105,FOOD
7/16/2010 14:13,110,FOOD
7/16/2010 14:13,135,FOOD
7/16/2010 14:13,135,FOOD
7/16/2010 14:39,110,FOOD
7/16/2010 14:54,110,FOOD
7/16/2010 14:56,135,FOOD
7/16/2010 15:09,125,FOOD
7/16/2010 15:11,110,FOOD
7/16/2010 15:19,110,FOOD
7/16/2010 15:23,160,FOOD
7/16/2010 15:28,55,FOOD
7/16/2010 15:51,135,FOOD
7/16/2010 15:58,135,FOOD
7/16/2010 15:58,160,FOOD
7/16/2010 16:13,125,FOOD
7/16/2010 16:13,135,FOOD
7/16/2010 16:33,160,FOOD
7/16/2010 16:49,105,FOOD
7/16/2010 16:49,135,FOOD
7/16/2010 16:53,135,FOOD
7/16/2010 17:18,65,FOOD
7/16/2010 17:19,135,FOOD
7/16/2010 17:35,105,FOOD
7/16/2010 17:35,150,FOOD
7/16/2010 17:36,135,FOOD
7/16/2010 17:36,160,FOOD
7/16/2010 17:39,150,FOOD
7/16/2010 17:39,160,FOOD
7/16/2010 17:40,65,FOOD
7/16/2010 17:44,160,FOOD
7/16/2010 17:46,105,FOOD
7/16/2010 18:14,160,FOOD
7/16/2010 18:15,65,FOOD
7/16/2010 18:15,125,FOOD
7/16/2010 18:26,65,FOOD
7/16/2010 18:33,110,FOOD
7/16/2010 18:33,135,FOOD
7/16/2010 18:33,160,FOOD
7/16/2010 18:33,135,FOOD
7/16/2010 18:39,115,FOOD
7/16/2010 18:39,160,FOOD
7/16/2010 19:01,160,FOOD
7/16/2010 19:02,150,FOOD
7/16/2010 19:26,115,FOOD
7/16/2010 19:27,140,FOOD
7/16/2010 19:27,160,FOOD
7/16/2010 19:29,160,FOOD
7/16/2010 19:42,135,FOOD
7/16/2010 19:43,175,FOOD
7/16/2010 19:48,110,FOOD
7/16/2010 19:58,105,FOOD
7/16/2010 19:58,110,FOOD
7/16/2010 20:02,135,FOOD
7/16/2010 20:02,160,FOOD
7/16/2010 20:02,35,FOOD
7/16/2010 20:03,125,FOOD
7/16/2010 20:03,135,FOOD
7/16/2010 20:07,160,FOOD
7/16/2010 20:14,105,FOOD
7/16/2010 20:16,105,FOOD
7/16/2010 20:16,135,FOOD
7/16/2010 20:16,135,FOOD
7/16/2010 20:25,125,FOOD
7/16/2010 20:27,105,FOOD
7/16/2010 20:27,105,FOOD
7/16/2010 20:36,135,FOOD
7/16/2010 20:36,135,FOOD
7/16/2010 20:36,155,FOOD
7/16/2010 20:37,105,FOOD
7/16/2010 20:38,135,FOOD
7/16/2010 20:40,105,FOOD
7/16/2010 20:45,160,FOOD
7/16/2010 20:47,110,FOOD
7/16/2010 20:54,105,FOOD
7/16/2010 20:54,125,FOOD
7/16/2010 20:54,135,FOOD
7/16/2010 21:01,135,FOOD
7/16/2010 21:01,140,FOOD
7/16/2010 21:01,140,FOOD
7/16/2010 21:07,110,FOOD
7/16/2010 21:07,125,FOOD
7/16/2010 21:08,125,FOOD
7/16/2010 21:08,135,FOOD
7/16/2010 21:16,140,FOOD
7/16/2010 21:25,160,FOOD
7/16/2010 21:32,115,FOOD
7/16/2010 21:32,155,FOOD
7/16/2010 21:47,135,FOOD
7/16/2010 21:47,260,FOOD
7/16/2010 22:18,135,FOOD
7/16/2010 22:18,155,FOOD
7/16/2010 22:23,115,FOOD
7/16/2010 23:00,55,FOOD
7/16/2010 23:11,135,FOOD
7/16/2010 23:13,115,FOOD
7/16/2010 23:13,150,FOOD
7/16/2010 11:16,105,FOOD
7/16/2010 23:32,35,FOOD
7/16/2010 23:32,105,FOOD
7/16/2010 23:32,110,FOOD
7/16/2010 23:34,105,FOOD
7/16/2010 23:45,160,FOOD
7/16/2010 23:45,175,FOOD
7/16/2010 23:45,180,FOOD
7/16/2010 11:53,105,FOOD
7/16/2010 11:53,260,FOOD
7/16/2010 11:58,105,FOOD
7/16/2010 11:58,180,FOOD
7/16/2010 23:59,105,FOOD
7/16/2010 23:59,110,FOOD
7/16/2010 0:04,175,FOOD
7/16/2010 0:07,125,FOOD
7/16/2010 0:22,155,FOOD
7/16/2010 12:40,105,FOOD
7/16/2010 12:40,115,FOOD
7/16/2010 0:57,125,FOOD
7/16/2010 1:08,240,LIQUOR
7/16/2010 1:16,240,LIQUOR
7/16/2010 1:21,240,LIQUOR
7/16/2010 1:21,450,LIQUOR
7/16/2010 15:11,120,LIQUOR
7/16/2010 15:42,120,LIQUOR
7/16/2010 17:18,120,LIQUOR
7/16/2010 17:18,120,LIQUOR
7/16/2010 19:47,125,LIQUOR
7/16/2010 20:37,100,LIQUOR
7/16/2010 21:04,450,LIQUOR
7/16/2010 22:33,100,LIQUOR
7/16/2010 22:57,100,LIQUOR
7/16/2010 0:57,450,LIQUOR
7/16/2010 13:04,225,TOBACCO
7/16/2010 13:07,350,TOBACCO
7/16/2010 1:08,245,TOBACCO
7/16/2010 1:08,350,TOBACCO
7/16/2010 1:12,350,TOBACCO
7/16/2010 13:16,245,TOBACCO
7/16/2010 1:21,375,TOBACCO
7/16/2010 1:22,375,TOBACCO
7/16/2010 13:40,350,TOBACCO
7/16/2010 13:42,350,TOBACCO
7/16/2010 14:00,350,TOBACCO
7/16/2010 14:08,375,TOBACCO
7/16/2010 14:18,245,TOBACCO
7/16/2010 14:20,245,TOBACCO
7/16/2010 14:33,375,TOBACCO
7/16/2010 14:39,375,TOBACCO
7/16/2010 14:56,245,TOBACCO
7/16/2010 15:08,350,TOBACCO
7/16/2010 15:08,375,TOBACCO
7/16/2010 15:11,350,TOBACCO
7/16/2010 15:18,245,TOBACCO
7/16/2010 15:18,245,TOBACCO
7/16/2010 15:27,245,TOBACCO
7/16/2010 15:38,225,TOBACCO
7/16/2010 15:42,245,TOBACCO
7/16/2010 15:43,295,TOBACCO
7/16/2010 15:43,350,TOBACCO
7/16/2010 15:44,245,TOBACCO
7/16/2010 15:49,225,TOBACCO
7/16/2010 16:15,375,TOBACCO
7/16/2010 16:39,350,TOBACCO
7/16/2010 16:40,350,TOBACCO
7/16/2010 16:53,225,TOBACCO
7/16/2010 16:55,375,TOBACCO
7/16/2010 16:56,245,TOBACCO
7/16/2010 17:14,375,TOBACCO
7/16/2010 17:18,225,TOBACCO
7/16/2010 17:18,225,TOBACCO
7/16/2010 17:22,350,TOBACCO
7/16/2010 17:36,245,TOBACCO
7/16/2010 17:44,225,TOBACCO
7/16/2010 18:21,225,TOBACCO
7/16/2010 18:26,245,TOBACCO
7/16/2010 19:01,83,TOBACCO
7/16/2010 19:01,225,TOBACCO
7/16/2010 19:17,225,TOBACCO
7/16/2010 19:22,245,TOBACCO
7/16/2010 19:26,375,TOBACCO
7/16/2010 19:36,350,TOBACCO
7/16/2010 19:44,350,TOBACCO
7/16/2010 20:02,245,TOBACCO
7/16/2010 20:02,225,TOBACCO
7/16/2010 20:03,350,TOBACCO
7/16/2010 20:11,350,TOBACCO
7/16/2010 20:25,225,TOBACCO
7/16/2010 20:37,245,TOBACCO
7/16/2010 20:38,350,TOBACCO
7/16/2010 20:38,350,TOBACCO
7/16/2010 20:40,350,TOBACCO
7/16/2010 20:45,245,TOBACCO
7/16/2010 20:54,245,TOBACCO
7/16/2010 21:02,225,TOBACCO
7/16/2010 21:07,245,TOBACCO
7/16/2010 21:25,350,TOBACCO
7/16/2010 21:50,245,TOBACCO
7/16/2010 22:18,245,TOBACCO
7/16/2010 22:19,245,TOBACCO
7/16/2010 22:19,225,TOBACCO
7/16/2010 22:27,225,TOBACCO
7/16/2010 22:30,225,TOBACCO
7/16/2010 22:59,245,TOBACCO
7/16/2010 23:00,245,TOBACCO
7/16/2010 23:06,245,TOBACCO
7/16/2010 23:10,350,TOBACCO
7/16/2010 23:10,225,TOBACCO
7/16/2010 23:12,225,TOBACCO
7/16/2010 11:16,350,TOBACCO
7/16/2010 11:29,245,TOBACCO
7/16/2010 23:33,350,TOBACCO
7/16/2010 23:45,245,TOBACCO
7/16/2010 23:45,350,TOBACCO
7/16/2010 23:48,350,TOBACCO
7/16/2010 23:59,350,TOBACCO
7/16/2010 12:02,245,TOBACCO
7/16/2010 0:04,245,TOBACCO
7/16/2010 0:05,245,TOBACCO
7/16/2010 0:07,375,TOBACCO
7/16/2010 0:11,350,TOBACCO
7/16/2010 0:22,225,TOBACCO
7/16/2010 0:22,245,TOBACCO
7/16/2010 12:28,245,TOBACCO
7/16/2010 12:28,350,TOBACCO
7/16/2010 12:28,350,TOBACCO
7/16/2010 12:30,350,TOBACCO
7/16/2010 12:40,350,TOBACCO
7/16/2010 12:48,225,TOBACCO
7/16/2010 12:48,225,TOBACCO
7/16/2010 12:59,375,TOBACCO
7/16/2010 15:12,175,WINES
4/11/2010 15:29,150,FOOD
6/11/2010 21:51,150,FOOD
7/11/2010 19:38,150,FOOD
7/11/2010 22:14,150,FOOD
8/11/2010 20:42,150,FOOD
8/11/2010 21:42,150,FOOD
4/12/2010 21:32,150,FOOD
11/12/2010 14:59,150,FOOD
1/1/2011 19:53,150,FOOD
1/4/2011 16:24,150,FOOD
1/4/2011 23:29,150,FOOD
9/13/2010 1:25,150,FOOD
10/13/2010 18:53,150,FOOD
12/13/2010 18:17,150,FOOD
8/14/2010 12:25,150,FOOD
7/15/2010 14:18,150,FOOD
8/15/2010 14:54,150,FOOD
10/15/2010 21:58,150,FOOD
4/16/2010 1:17,150,FOOD
4/16/2010 20:09,150,FOOD
4/16/2010 23:13,150,FOOD
5/16/2010 23:41,150,FOOD
10/16/2010 23:47,150,FOOD
4/17/2010 1:26,150,FOOD
5/17/2010 12:46,150,FOOD
6/17/2010 21:23,150,FOOD
7/17/2010 18:00,150,FOOD
7/17/2010 20:00,150,FOOD
8/17/2010 16:26,150,FOOD
9/17/2010 13:08,150,FOOD
5/18/2010 16:52,150,FOOD
8/18/2010 16:28,150,FOOD
9/18/2010 15:40,150,FOOD
9/18/2010 18:27,150,FOOD
9/18/2010 0:28,150,FOOD
11/18/2010 22:40,150,FOOD
4/19/2010 21:37,150,FOOD
4/19/2010 12:31,150,FOOD
7/19/2010 14:08,150,FOOD
9/19/2010 21:59,150,FOOD
10/19/2010 14:14,150,FOOD
12/19/2010 16:21,150,FOOD
12/19/2010 21:35,150,FOOD
5/20/2010 22:21,150,FOOD
7/20/2010 16:56,150,FOOD
8/16/2010 13:16,45,BEVERAGE
8/16/2010 13:19,125,BEVERAGE
8/16/2010 13:22,95,BEVERAGE
8/16/2010 13:25,50,BEVERAGE
8/16/2010 13:43,85,BEVERAGE
8/16/2010 14:00,50,BEVERAGE
8/16/2010 14:14,95,BEVERAGE
8/16/2010 14:43,45,BEVERAGE
8/16/2010 14:48,35,BEVERAGE
8/16/2010 15:03,95,BEVERAGE
8/16/2010 15:54,95,BEVERAGE
8/16/2010 15:59,85,BEVERAGE
8/16/2010 15:59,85,BEVERAGE
8/16/2010 16:06,85,BEVERAGE
8/16/2010 16:10,50,BEVERAGE
8/16/2010 16:48,95,BEVERAGE
8/16/2010 16:48,95,BEVERAGE
8/16/2010 16:54,25,BEVERAGE
8/16/2010 16:54,70,BEVERAGE
8/16/2010 16:54,85,BEVERAGE
8/16/2010 16:54,85,BEVERAGE
8/16/2010 16:57,85,BEVERAGE
8/16/2010 16:57,85,BEVERAGE
8/16/2010 17:00,110,BEVERAGE
8/16/2010 17:01,60,BEVERAGE
8/16/2010 17:14,85,BEVERAGE
8/16/2010 17:15,60,BEVERAGE
8/16/2010 17:16,45,BEVERAGE
8/16/2010 17:16,50,BEVERAGE
8/16/2010 17:23,60,BEVERAGE
8/16/2010 17:23,70,BEVERAGE
8/16/2010 17:23,85,BEVERAGE
8/16/2010 17:55,95,BEVERAGE
8/16/2010 18:00,85,BEVERAGE
8/16/2010 18:10,95,BEVERAGE
8/16/2010 18:10,60,BEVERAGE
8/16/2010 18:14,60,BEVERAGE
8/16/2010 18:30,50,BEVERAGE
8/16/2010 18:30,95,BEVERAGE
8/16/2010 18:30,115,BEVERAGE
8/16/2010 18:40,45,BEVERAGE
8/16/2010 18:41,60,BEVERAGE
8/16/2010 18:46,45,BEVERAGE
8/16/2010 18:46,95,BEVERAGE
